person_id,first_name,middle_name,last_name,display_name,phd_year,phd_institution,interests,google_scholar_id,openalex_author_id,orcid,semantic_scholar_id,researchgate_url,linkedin_url,personal_url,notes
956,Markus,,Moos,Markus Moos,2012,University of British Columbia,"housing markets, urban restructuring and sustainability, land use and real estate development",p5X4YggAAAAJ,A5066385286,0000-0003-2667-8664,,https://researchgate.net/profile/Markus_Moos/,,,
957,Dawn,C.,Parker,Dawn Parker,2000,UC Davis,,eg8HiDIAAAAJ,A5030783380,0000-0001-8988-193X,,,https://linkedin.com/in/christinaparker1,,
958,Katherine,,Perrott,Katherine Perrott,2018,University of Toronto,,I22I9DYAAAAJ,A5074777583,,,,,,
959,Jeremy,,Pittman,Jeremy Pittman,2016,University of Waterloo,,eB55IYYAAAAJ,A5019239739,0000-0001-8327-184X,,,,,
960,Joe,,Qian,Joe Qian,2008,Texas A&M,,,,,,,,,
961,Mark,,Seasons,Mark Seasons,1989,University of Waterloo,"Urban and regional planning, Strategic planning, Policy and program evaluation, Local economic development, Public administration",,A5051471301,0000-0001-7858-6492,,https://researchgate.net/profile/Mark_Seasons,https://linkedin.com/in/mark-seasons-328b3112,,
962,Clarence,,Woudsma,Clarence Woudsma,2005,McMaster University,"Freight transportation and logistics - policy and practice, urban transportation policy issues, climate change and transportation, regulation/deregulation of transportation provision, urban freight planning and city logistics",ddWrU1MAAAAJ,A5037963516,0000-0001-6480-2967,,,https://linkedin.com/in/clarence-woudsma-208b3ab,,
963,Anna,,Bierbrauer,Anna Bierbrauer,2022,"University of Colorado, Denver",,,,,,,https://www.linkedin.com/in/anna-bierbrauer/,,
964,Wenwen,,Cheng,Wenwen Cheng,2020,Texas A&M,"Landscape Architecture, microclimatic, design, thermal comfort, human health",wO1LpmkAAAAJ,A5074880294,0000-0003-1160-0928,,,https://www.linkedin.com/in/wenwen-cheng-165609a3/,,
965,Kenneth,D.,Genskow,Kenneth Genskow,2001,"University of Wisconsin, Madison","Water Resources Policy, Watershed Planning, Collaborative Planning, Program Evaluation",TBvz3IUAAAAJ,A5064677648,,,https://researchgate.net/profile/Kenneth_Genskow,https://linkedin.com/in/ken-genskow-2a8a8711,,
966,James,A.,Lagro,James Lagro,1991,Cornell University,"Sustainability of the Built Environment, Smart Growth Implementation, Climate Change Mitigation and Adaption, Urban Open Space Systems, Pedestrian Circulation Systems, Site Analysis and Planning, Landscape Ecology",8GlQHMMAAAAJ,A5088307168,,,https://researchgate.net/profile/James_Lagro_Jr,https://linkedin.com/in/james-lagro-jr-31528a10,,
967,Edna,,Ledesma,Edna Ledesma,2018,Texas A&M,,70U7emgAAAAJ,A5022659768,0000-0002-7095-0090,,,,,
968,David,W.,Marcouiller,David Marcouiller,1992,Oklahoma State University,"Natural Amenity-Driven Development, Economics of Exurban Land Uses, Rural Resource Dependency, Integrative Tourism & Recreation Planning, Regional Science",ydzOUwcAAAAJ,A5089462699,0000-0002-8785-6121,,https://researchgate.net/profile/David_Marcouiller,https://linkedin.com/in/david-marcouiller-14569a45,,
969,Carolyn,,McAndrews,Carolyn McAndrews,2006,UC Berkeley,"Transportation Planning, Policy, and Design, Comparative International Development and Transportation, Public Participation, Public Health, Safety, and the Social Determinants of Health.",-x9OGtsAAAAJ,A5024220514,0000-0002-0809-4449,,,,,
970,Alfonso,,Morales,Alfonso Morales,1993,Northwestern University,"Markets and Food Systems, Community Development, Social, Political and Economic Contexts of Planning Processes, Qualitative Methods",_m9LetFspOUC,,,,,https://linkedin.com/in/alfonso-morales-53aa289,,
971,Kurt,G.,Paulsen,Kurt Paulsen,2004,Rutgers University,"Land Use and Comprehensive Planning, Quantitative Methods, Spatial Analysis, Public Finance, Housing",,A5053375377,,,,https://linkedin.com/in/kurt-paulsen-a0437923,,
972,Revel,,Sims,Revel Sims,2014,UCLA,,PVPzSb8AAAAJ,,,,,,,
973,Gaylan,,Williams,Gaylan Williams,2022,Southern University and A&M College,,,,,,,https://www.linkedin.com/in/gaylan-williams-90095627/,,
974,Carolyn,,Esswein,Carolyn Esswein,1994,"University of Wisconsin, Milwaukee",,,,,,,,,
975,Kirk,E.,Harris,Kirk Harris,1992,Cornell University,,,,,,https://researchgate.net/profile/Kirk_Harris,https://linkedin.com/in/dr-kirk-e-harris-06410912,,
976,Lauren,,Nolan,Lauren Nolan,2025,Rutgers University,,WQ_yR-YAAAAJ,,,,,,,
977,Robert,,Schneider,Robert Schneider,2011,UC Berkeley,,IDOfbMYAAAAJ,,,,https://researchgate.net/profile/Robert_Schneider22/,https://linkedin.com/in/robertjschneider,,
978,Marlon,,Boarnet,Marlon Boarnet,1992,Princeton University,"Transportation Planning, Economic Development, Urban Economics",j0TAsZAAAAAJ,A5074081195,0000-0002-0890-347X,,https://researchgate.net/profile/Marlon_Boarnet,https://linkedin.com/in/marlon-boarnet-6875ba6,,
979,Geoff,,Boeing,Geoff Boeing,2017,UC Berkeley,,xaKBPQQAAAAJ,A5029065188,0000-0003-1851-6411,,,,,
980,Santina,,Contreras,Santina Contreras,2016,UC Irvine,"Urban Planning, International Development, Natural Hazards",OozbhUgAAAAJ,A5086132569,0000-0003-4461-607X,,,,,
981,Elizabeth,,Currid-Halkett,Elizabeth Currid-Halkett,2006,Columbia University,,E9il5l0AAAAJ,A5000953373,0009-0009-0903-8447,,,,,
982,Jorge,,De La Roca,Jorge de la Roca,2012,CEMFI,,6PhMbRIAAAAJ,A5087751752,0000-0002-6141-1271,,,,,
983,Genevieve,,Giuliano,Genevieve Giuliano,1980,UC Irvine,"Transportation Planning and Policy, Urban/Regional Economics, Land Use/Growth Management",3g76V9YAAAAJ,A5064497570,0000-0002-9257-8269,,,https://linkedin.com/in/genevieve-giuliano-853436a,,
984,Richard,,Green,Richard Green,1990,"University of Wisconsin, Madison",,dzGevgIAAAAJ,,,,,,,
985,Eric,J.,Heikkila,Eric Heikkila,1986,University of British Columbia,"International Development and Planning, Urban and Regional Economics, Metropolitan/Regional Planning",UiKzYNMAAAAJ,A5113553371,,,https://researchgate.net/profile/Eric_Heikkila,,,
986,Annette,M.,Kim,Annette Kim,2002,UC Berkeley,,fWC-YFcAAAAJ,,,,,,,
987,Dowell,,Myers,Dowell Myers,1981,MIT,"Demography, Housing, Planning Theory, Race/Ethnicity and Planning, Land Use/Growth Management",sD5jAUAAAAAJ,A5000410526,0000-0003-0196-0700,,https://researchgate.net/profile/Dowell_Myers,https://linkedin.com/in/dowell-myers-35084014,,
988,Gary,Dean,Painter,Gary Painter,1996,UC Berkeley,,Cb-z1MwAAAAJ,A5041911224,0000-0002-2962-4904,,,,,
989,Christian,L.,Redfearn,Christian Redfearn,2000,UC Berkeley,,vmdRIzYAAAAJ,A5025629965,0000-0002-2741-6132,,https://researchgate.net/profile/Christian_Redfearn,https://linkedin.com/in/christian-redfearn-2127a097,,
990,Lisa,,Schweitzer,Lisa Schweitzer,2004,UCLA,"Transportation Planning and Policy, Environmental Planning",7DARvqwAAAAJ,A5109972302,,,https://researchgate.net/profile/Lisa_Schweitzer,https://linkedin.com/in/lisa-schweitzer-987b0614,,
991,David,C.,Sloane,David Sloane,1984,Syracuse University,,Cmsrsv8AAAAJ,A5047218232,,,https://researchgate.net/profile/David_Sloane2,https://linkedin.com/in/david-sloane-23606a34,,
992,Lois,,Takahashi,Lois Takahashi,1992,USC,,7uu9O28AAAAJ,A5070136452,0000-0001-5974-3456,,,,,
993,John,J.,Accordino,John Accordino,1987,MIT,"Economic Development Planning, Commercial District Revitalization, Community Development, European Planning",,A5020861561,0000-0001-6190-7552,,,,,
994,Xueming,,Chen,Xueming Chen,1991,USC,,4MFlCpQAAAAJ,,,,,,,
995,Meghan,,Gough,Meghan Gough,2008,Ohio State University,"Planning Theory and Processes, Citizen Participation, Sustainable Development, Regional Cooperation",FwdCDX0AAAAJ,A5012689682,0000-0002-1518-4557,,,https://linkedin.com/in/meghanzgough,,
996,Elsie,,Harper-Anderson,Elsie Harper-Anderson,2002,UC Berkeley,"Workforce Development, Economic Development, and Social Program Evaluation",FCIgaFcAAAAJ,A5031455147,0000-0001-8182-0366,,https://researchgate.net/profile/Elsie_Harper-Anderson,https://linkedin.com/in/drelsieharperanderson,,
997,Damian,,Pitt,Damian Pitt,2009,Virginia Tech,"Land Use and Environmental Planning; Sustainable Urban Development, Energy and Climate Policy",1hIl3F4AAAAJ,A5009692813,,,,https://linkedin.com/in/damian-pitt-53a9267,,
998,Sarah,,Raskin,Sarah Raskin,2015,University of Arizona,,Ok_y4wcAAAAJ,A5044926152,0000-0002-1652-6678,,,,,
999,James,,Smither,James Smither,2005,University of Melbourne,,,,,,,,,
1000,Shruti,,Syal,Shruti Syal,2019,Universirty of Illinois at Urbana Champaign,,5yFqkpIAAAAJ,A5067688085,0000-0002-3781-6500,,,,,
1001,Benjamin,,Teresa,Benjamin Teresa,2015,Rutgers University,,,A5043832288,0000-0002-5118-9865,,,,,
1002,Niraj,,Verma,Niraj Verma,1991,UC Berkeley,"Planning Theory, Urban Planning and Management",,A5069273525,0000-0003-4762-944X,,,https://linkedin.com/in/niraj-verma-2659aa95,,
1003,David,,Bieri,David Bieri,2010,Virginia Tech,"Real Estate Finance, Urban Economics",l_KyksEAAAAJ,A5051628468,0000-0002-4322-5950,,,https://linkedin.com/in/david-bieri-a586262,,
1004,Ralph,,Buehler,Ralph Buehler,2008,Rutgers University,"Transportation Policy and Planning, Land Use, Energy, and Regional Governance",woKkxz0AAAAJ,A5051099600,0000-0002-1254-2224,,,https://linkedin.com/in/ralph-buehler-94959061,,
1005,Maggie,,Cowell,Maggie Cowell,2010,Cornell University,,2_RsG9IAAAAJ,,,,,,,
1006,Ralph,P.,Hall,Ralph Hall,2006,MIT,,aydS2XsAAAAJ,A5036315676,0000-0003-4788-0976,,https://researchgate.net/profile/Ralph_Hall4,https://linkedin.com/in/ralphphall,,
1007,Steve,C.,Hankey,Steve Hankey,2014,University of Minnesota,"Transportation, Air Pollution, Climate Change, Environment and Health",HLK7uAkAAAAJ,A5067659683,0000-0002-7530-6077,,,https://linkedin.com/in/shankey,,
1008,Shalini,,Misra,Shalini Misra,2010,UC Irvine,,ayTL4a0AAAAJ,A5068617096,0000-0002-9231-5995,,,https://linkedin.com/in/shalini-misra-6b807a9a,,
1009,Todd,,Schenk,Todd Schenk,2015,MIT,,1-CwLYIAAAAJ,A5046163231,0000-0002-3434-1319,,,,,
1010,Max,O.,Stephenson,Max Stephenson,1985,University of Virginia,"Public Administration, Policy Implementation, Nonprofit Organizations & Management",Pbk2fbEAAAAJ,A5082809600,0000-0003-1711-8438,,https://researchgate.net/profile/Max_Stephenson/,,,
1011,Paroma,,Wagle,Paroma Wagle,2020,UC Irvine,,Qfm-WKEAAAAJ,A5023639491,0000-0001-5010-4420,,,,,
1012,Dara,,Wald,Dara Wald,2012,University of Florida,,ZCofoaAAAAAJ,A5002318671,0000-0001-5576-2836,,,,,
1013,Diane,L.,Zahm,Diane Zahm,1986,Syracuse University,"Crime & Terrorism Prevention/Homeland Security, Environmental Design, Neighborhood Planning, Land Use Planning",,A5046564957,,,,https://linkedin.com/in/diane-zahm-9a834a18,,
1014,Yang,,Zhang,Yang Zhang,2006,Texas A&M,"Urban Land Use Planning, natural Hazards Mitigation, Post Disaster Re-development, and Sustainable Urban Form, Geographic Information Systems",,,,,,https://linkedin.com/in/yang-zhang-40232a35,,
1015,Eric,,Bettis,Eric Bettis,2023,University of Michigan,,,,,,,,,
1016,Patrick,,Cooper-McCann,Patrick Cooper-McCann,2019,University of Michigan,,5Wm29jgAAAAJ,A5056143991,0000-0003-4626-141X,,,,,
1017,Andrew,,Guinn,Andrew Guinn,2019,UNC,,-jw3EdQAAAAJ,A5072957334,,,,,,
1018,Carolyn,G.,Loh,Carolyn Loh,2008,University of Michigan,"Land Use, Growth Management, Planning Methods, GIS",RjhjeEEAAAAJ,A5046072218,,,,https://linkedin.com/in/carolyn-loh-5a812343,,
1019,Rayman,,Mohamed,Rayman Mohamed,2002,Cornell University,,,A5027046639,,,,,,
1020,Kami,,Pothukuchi,Kami Pothukuchi,1995,University of Michigan,,5nx_sdAAAAAJ,,,,,,,
1021,Gary,W.,Coutu,Gary Coutu,2001,Texas A&M,"GIS, Watershed Analysis, Remote Sensing",,,,,,https://linkedin.com/in/gary-coutu-44969452,,
1022,Dorothy,Ives,Dewey,Dorothy Dewey,1997,University of Pennsylvania,"Land Use Planning, GIS",ybNYWkgAAAAJ,A5082738019,,,,https://linkedin.com/in/dorothy-ives-dewey-a202012,,
1023,Joy,A.,Fritschle,Joy Fritschle,2007,"University of Wisconsin, Madison","Biogeography, Environmental Planning, GIS",pC7ynw8AAAAJ,A5047517885,,,,https://linkedin.com/in/joyfritschle,,
1024,Megan,L.,Heckert,Megan Heckert,2012,Temple University,,AnI_WTkAAAAJ,A5021610479,0000-0002-8947-0409,,,,,
1025,Matin,,Katirai,Matin Katirai,2009,University of Louisville,"Urban Planning, Business GIS, Public Health, Transportation",iKgl46QAAAAJ,A5067193594,,,,https://linkedin.com/in/matin-katirai-phd-mph-gisp-994672106,,
1026,Jongwoong,,Kim,Jongwoong Kim,2017,University of Cincinnati,,,A5075190320,0000-0002-6812-6385,,,,,
1027,Joan,M.,Welch,Joan Welch,1990,Boston University,"Physical, Conservation, Environmental Planning",,A5022381355,,,,,,
1028,Nabil,,Kamel,Nabil Kamel,2004,UCLA,,,,,,,,,
1029,Tamara,,Laninga,Tamara Laninga,2005,"University of Colorado, Denver",,,A5110499275,,,,,,
1030,Jean,,Melious,Jean Melious,1984,University of Edinburgh,,,A5011033713,,,,,,
1031,Paul,,Stangl,Paul Stangl,2001,"University of Texas, Austin",,ra5uAdYAAAAJ,A5108666304,,,,,,
1032,Nicholas,,Zaferatos,Nicholas Zaferatos,1996,University of Washington,,Amz2TKIAAAAJ,A5022932471,,,,,,
1033,Carsten,,Braun,Carsten Braun,2006,"University of Massachusetts, Amherst",,,A5054541335,0000-0003-4096-0455,,https://researchgate.net/profile/Carsten_Braun2,,,
1034,Brian,,Conz,Brian Conz,2008,"University of Massachusetts, Amherst",,,,,,,https://linkedin.com/in/brian-conz-16586231,,
1035,Alina,,Gross,Alina Gross,2014,"University of Massachusetts, Amherst",,,A5068311536,0000-0001-7135-3143,,,,,
1036,Timothy,,LeDoux,Timothy LeDoux,2013,Michigan State University,,vJiwFDMAAAAJ,A5037771150,0000-0002-5556-3105,,https://researchgate.net/profile/Timothy_Ledoux2,,,
1037,Samuel,,Ndegeah,Samuel Ndegeah,2015,University of Idaho,,,,,,,,,
1038,Dristi,,Neog,Dristi Neog,2009,Florida State University,,,A5070632947,0000-0002-0271-2488,,,https://linkedin.com/in/dristi-neog-b8761978,,
1039,Martin,,Bunch,Martin Bunch,2000,University of Waterloo,,rYlme9cAAAAJ,A5008644430,0000-0001-6940-372X,,,,,
1040,Jennifer,J.,Foster,Jennifer Foster,2006,York University,,EfIEhvkAAAAJ,,,,,,,
1041,Mahtot,,Gebresselassie,Mahtot Gebresselassie,2022,Virginia Tech,,AZa4JiYAAAAJ,A5064519735,0000-0001-8461-631X,,,,,
1042,Liette,,Gilbert,Liette Gilbert,1999,UCLA,,SqrsKgQAAAAJ,A5061572749,0009-0004-4096-8996,,,,,
1043,Roger,H.,Keil,Roger Keil,1992,Goethe University Frankfurt,,t6bK08gAAAAJ,A5015087713,0000-0002-1904-4623,,,,,
1044,Stefan,,Kipfer,Stefan Kipfer,2004,York University,,,A5008091636,0000-0003-2919-2758,,,,,
1045,Ute,A.,Lehrer,Ute Lehrer,2002,UCLA,,GDyHr80AAAAJ,A5048530600,,,,,,
1046,Peter,R.,Mulvihill,Peter Mulvihill,1997,Universite de Montreal,,,A5049791218,0000-0001-7537-6879,,,,,
1047,Luisa,,Sotomayor,Luisa Sotomayor,2014,University of Toronto,,iU6GPuEAAAAJ,A5030612692,0000-0003-2529-0377,,,,,
1048,Laura,E.,Taylor,Laura Taylor,2007,University of Toronto,,3yiEgloAAAAJ,,,,,,,
1049,Mark,S.,Winfield,Mark Winfield,1992,University of Toronto,,VRqom1AAAAAJ,A5064998516,,,,,,
